case_id,week,popwght,state,nielsen,metro,region,division,ownhome,mstatus,employ,totper,adults,kids1217,kids611,kidsless6,parent,age,age2,totalage,refage,educ,income,race,affilrot,polparty,partyln,partycomb,polviewrot,polview,regvote,sex,religion,ident,anycell,anyland,bornus,date,healthins,typeins,he2k,he2z,birt1,birt2,birt3rot,birt3,birt4,birt5rot,birt5a,birt5b,birt5c,birt6rot,birt6a,birt6b,birt6c,birt6d,birt6e,birt6f,birt7,birt8,birt9
70000304,839,1.0415,NV,B,Center City (Metro),West,Mountain,Owned,Married,Retired,Four,Three,One,None,None,Yes,71, ,65+,65+,"Some college, no degree (includes community college)","$150,000 to under $200,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Very conservative,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"Yes, has a home telephone", ,200930, , , , ,No,Yes,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,FA,No, , , , ,Not applicable,Not at all concerned, ,Yes
70000306,839,.5456,FL,A,Center City (Metro),South,South Atlantic,Rented,Separated,Retired,One,One, , , , ,47, ,30-49,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$50,000 but less than $75,000",Black Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Male,Protestant,Cell Phone sample, ,"No, no home telephone",United States,200930,"Yes, covered by health insurance",Somewhere else, , ,No,Yes,"1,5",Never, , , , , ,FA,No, , , , ,No,Very concerned, ,Yes
70000308,839,1.1356,AZ,A,Center City (Metro),West,Mountain,Owned,Married,Full-time,Four,Four, , , , ,50, ,50-64,45-64,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)","$50,000 but less than $75,000",Mixed,Democrat/Republican,An Independent,Republican,Republican/leans Republican,d3 5-1 asked,Moderate,Yes,Male,Protestant,Cell Phone sample, ,"No, no home telephone", ,200930,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Never, , , , , ,AF,No, , , , ,No,Not very concerned, ,Yes
70000309,839,1.1221,CA,A,Center City County (Metro),West,Pacific,Rented,Widowed,Part-time,Two,One,One,None,None,Yes,54, ,50-64,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","Less than $15,000",White Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Somewhat conservative,No,Female,Christian (Just Christian),Cell phone in language, ,"No, no home telephone",Another Country,200930,"No, not covered by health insurance", , , ,No,Yes,"1,5",Never, , , , , ,AF,Yes, , , , ,No,Very concerned, ,Yes
70000310,839,2.1592,WA,A,Center City (Metro),West,Pacific,Rented,Married,Full-time,Two,Two, , , , ,44, ,30-49,30-44,High school graduate (Grade 12 with diploma or GED certificate),"$100,000 to under $150,000",White Non-Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 1-5 asked,Moderate,Yes,Female,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,200930,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Every time,Yes,BCA,Yes,No,No,FCAEDB,Yes,No,No,No,No,No,Very concerned,Very concerned,Yes
70000311,839,1.2117,CA,A,Center City (Metro),West,Pacific,Owned,Refused,Full-time,Two,Two, , , , ,38, ,30-49,30-44,High school graduate (Grade 12 with diploma or GED certificate),"Less than $15,000",Refused,Democrat/Republican,An Independent,Neither/other,Independent/other,d3 1-5 asked,Refused,Yes,Female,Refused,Cell Phone sample, ,"Yes, has a home telephone", ,200930,"Yes, covered by health insurance",Medicaid/state-specific Medicaid plan, , ,No,Yes,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,FA,No, , , , ,No,Refused, ,Yes
70000312,839,.7113,CA,A,Center City County (Metro),West,Pacific,Rented,"Single, living with a partner",Full-time,Four,Four, , , , ,32, ,30-49,30-44,Two year associate degree from a college or university,"$75,000 but less than $100,000",White Non-Hispanic,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 5-1 asked,Very liberal,Yes,Male,Agnostic,Cell Phone sample, ,"No, no home telephone", ,200930,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Every time,No,CBA,Yes,No,Yes,FBCDEA,No,No,No,No,No,No,Somewhat concerned,Not too concerned,Yes
70000313,839,1.2003,CA,A,Center City (Metro),West,Pacific,Rented,Widowed,Part-time,Two,Two, , , , ,65, ,65+,65+,High school graduate (Grade 12 with diploma or GED certificate),"$15,000 but less than $25,000",White Non-Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Somewhat liberal,No,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"Yes, has a home telephone", ,200930, , , , ,Not applicable/Not having sex/No partner/Not able to get pregnant/get someone pregnant/respondent or partner is currentl,No,"1,5",Once in a while,No,BAC,No,Yes,No,AECBFD,No,No,No,No,No,No,Not at all concerned,Somewhat concerned,Yes
70000314,839,2.1944,NV,B,No metro status,West,Mountain,Owned,Married,Temporarily unemployed,Two,Two, , , , ,49, ,30-49,45-64,High school graduate (Grade 12 with diploma or GED certificate),"Less than $15,000",White Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Somewhat liberal,Yes,Male,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone",Another Country,200930,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Not applicable/Have not looked for information on birth control,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,FA,No, , , , ,Not applicable,Not at all concerned, ,Yes
70000315,839,1.9893,CA,C,Non-Metro,West,Pacific,Rented,Married,Full-time,Two,Two, , , , ,30, ,30-49,30-44,Less than high school (Grades 1-8 or no formal schooling),"$30,000 but less than $40,000",Unspecified Hispanic,Democrat/Republican,An Independent,Neither/other,Independent/other,d3 5-1 asked,Very liberal,No,Male,"Catholic, Roman Catholic",Cell phone in language, ,"No, no home telephone",Another Country,200930,"No, not covered by health insurance", , , ,No,Not applicable/Have not looked for information on birth control,"5,1",Never, , , , , ,FA,Yes, , , , ,No,Not at all concerned, ,Yes
70000316,839,.4176,AZ,A,Center City (Metro),West,Mountain,Owned,Married,Full-time,Two,Two, , , , ,65, ,65+,65+,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)","$250,000 or more",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Very conservative,Yes,Male,Nothing in particular,Cell Phone sample, ,"Yes, has a home telephone", ,200930, , , , ,No,Yes,"5,1",Every time,No,BAC,Yes,Yes,Yes,BECAFD,Yes,No,No,No,No,No,Not at all concerned,Not at all concerned,Yes
70000317,839,.697,AZ,B,Center City (Metro),West,Mountain,Owned,Married,Retired,Two,Two, , , , ,62, ,50-64,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Refused,White Non-Hispanic,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Male,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,200930,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Never, , , , , ,AF,Not applicable, , , , ,No,Not at all concerned, ,Yes
70000318,839,1.6085,KY,B,Center City (Metro),South,East South Central,Owned,"Single, that is never married",Full-time,Four,Four, , , , ,23, ,18-29,18-29,High school graduate (Grade 12 with diploma or GED certificate),"$15,000 but less than $25,000",White Non-Hispanic,Republican/Democrat,An Independent,Democratic,Democrat/leans Democrat,d3 1-5 asked,Very conservative,Yes,Female,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Every time,No,CBA,Yes,Yes,Yes,FCEBDA,No,No,No,No,No,No,Not at all concerned,Not at all concerned,Yes
70000319,839,1.854,CA,B,Center City (Metro),West,Pacific,Rented,Married,Temporarily unemployed,Three,Three, , , , ,41, ,30-49,30-44,High school graduate (Grade 12 with diploma or GED certificate),"Less than $15,000",Other Race,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 1-5 asked,Somewhat liberal,Yes,Male,Nothing in particular,Cell Phone sample, ,"Yes, has a home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Never, , , , , ,FA,No, , , , ,No,Not very concerned, ,Yes
70000320,839,.8054,CA,A,Non-Center City (Metro),West,Pacific,Rented,"Single, living with a partner",Other not employed,Five,Two,One,Two,None,Yes,38, ,30-49,30-44,"Some college, no degree (includes community college)","$25,000 but less than $30,000",Unspecified Hispanic,Republican/Democrat,An Independent,Refused/No answer,Independent/other,d3 1-5 asked,Moderate,No,Male,"Catholic, Roman Catholic",Cell phone in language, ,"No, no home telephone",Another Country,201001,"No, not covered by health insurance", , , ,Not applicable/Not having sex/No partner/Not able to get pregnant/get someone pregnant/respondent or partner is currentl,Yes,"1,5",Never, , , , , ,AF,No, , , , ,Not applicable,Somewhat concerned, ,Yes
70000321,839,.7512,FL,B,Suburban (Metro),South,South Atlantic,Owned,Widowed,Retired,One,One, , , , ,79, ,65+,65+,High school graduate (Grade 12 with diploma or GED certificate),"$25,000 but less than $30,000",White Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Female,"Church of Christ, or Disciples of Christ (Christian Church)",Cell Phone sample, ,"Yes, has a home telephone", ,201001, , , , ,Not applicable/Not having sex/No partner/Not able to get pregnant/get someone pregnant/respondent or partner is currentl,No,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,AF,No, , , , ,No,Not applicable/don't believe in birth control, ,Not applicable/Have never wanted or needed to discuss issues related to sex and relationships before
70000322,839,1.6112,FL,A,Center City County (Metro),South,South Atlantic,Owned,"Single, that is never married",Student,Refused,Refused, , , , ,21, ,18-29,18-29,Two year associate degree from a college or university,Don't know,White Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 1-5 asked,Moderate,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your parents/mother/father, , ,No,Not applicable/Have not looked for information on birth control,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,AF,Not applicable, , , , ,Not applicable,Somewhat concerned, ,Yes
70000323,839,.8568,OH,B,Suburban (Metro),North Central,East North Central,Rented,Married,Full-time,Two,Two, , , , ,32, ,30-49,30-44,"Some college, no degree (includes community college)","$30,000 but less than $40,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Somewhat conservative,Yes,Female,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Never, , , , , ,AF,No, , , , ,No,Somewhat concerned, ,Yes
70000325,839,2.2901,AZ,A,Center City (Metro),West,Mountain,Rented,Divorced,Disabled/Handicapped,One,One, , , , ,56, ,50-64,45-64,Less than high school (Grades 1-8 or no formal schooling),"$25,000 but less than $30,000",White Hispanic,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 1-5 asked,Somewhat conservative,No,Male,"Catholic, Roman Catholic",Cell phone in language, ,"No, no home telephone",Another Country,201001,"Yes, covered by health insurance",Medicare, , ,No,No,"5,1",Never, , , , , ,AF,No, , , , ,No,Very concerned, ,No
70000326,839,.6512,TN,B,Suburban (Metro),South,East South Central,Owned,Separated,Full-time,Refused,Refused, , , , ,38, ,30-49,30-44,Two year associate degree from a college or university,"$75,000 but less than $100,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Somewhat conservative,Yes,Female,Atheist,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Every time,No,ABC,Yes,No,No,BEFADC,No,No,No,No,No,No,Not very concerned,Not too concerned,Yes
70000327,839,1.1474,MI,A,Suburban (Metro),North Central,East North Central,Owned,Married,Full-time,Three,Three, , , , ,50, ,50-64,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$100,000 to under $150,000",White Non-Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 1-5 asked,Somewhat conservative,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Never, , , , , ,AF,No, , , , ,No,Not very concerned, ,Yes
70000330,839,.826,FL,A,Center City (Metro),South,South Atlantic,Owned,Married,Full-time,Two,Two, , , , ,46, ,30-49,45-64,Two year associate degree from a college or university,"$50,000 but less than $75,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 5-1 asked,Somewhat conservative,Yes,Female,Protestant,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,No,"5,1",Once in a while,No,CBA,No,No,No,EBCDAF,No,No,No,No,No,No,Very concerned,Not too concerned,Yes
70000331,839,.9486,NY,A,Center City (Metro),North East,Mid Atlantic,Owned,Married,Full-time,Four,Four, , , , ,39, ,30-49,30-44,"Some college, no degree (includes community college)","$100,000 to under $150,000",White Non-Hispanic,Republican/Democrat,An Independent,Democratic,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Male,Lutheran,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Once in a while,No,CBA,Yes,No,No,FDCAEB,No,No,No,No,No,No,Somewhat concerned,Somewhat concerned,Yes
70000332,839,1.3493,NC,B,Center City (Metro),South,South Atlantic,Owned,Divorced,Part-time,Four,Three,One,None,None,No,63, ,50-64,45-64,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)","$75,000 but less than $100,000",Black Non-Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 5-1 asked,Very conservative,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Medicaid/state-specific Medicaid plan, , ,No,Not applicable/Have not looked for information on birth control,"1,5",Every time,Not applicable/Not having sex/No partner/Not using birth control, , , , ,FA,No, , , , ,No,Not at all concerned,Somewhat concerned,Yes
70000333,839,.7081,GA,A,Suburban (Metro),South,South Atlantic,Owned,Married,Full-time,Two,Two, , , , ,57, ,50-64,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$75,000 but less than $100,000",White Non-Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Male,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Every time,Yes,BCA,Yes,Yes,No,AECDFB,No,No,No,No,No,No,Not very concerned,Not too concerned,Yes
70000335,839,1.1667,FL,B,Center City (Metro),South,South Atlantic,Owned,Married,Full-time,Five,Two,One,Two,None,Yes,41, ,30-49,30-44,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$75,000 but less than $100,000",White Non-Hispanic,Democrat/Republican,An Independent,Neither/other,Independent/other,d3 1-5 asked,Moderate,Yes,Female,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,No,"1,5",Every time,Yes,BAC,Yes,Yes,Yes,FDECAB,No,No,No,No,No,No,Not at all concerned,Not at all concerned,Yes
70000338,839,.7402,PA,A,Suburban (Metro),North East,Mid Atlantic,Owned,"Single, living with a partner",Full-time,Two,Two, , , , ,46, ,30-49,45-64,"Some college, no degree (includes community college)","$50,000 but less than $75,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 5-1 asked,Very liberal,Yes,Male,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Almost every time,Yes,BCA,Yes,No,Yes,EFCABD,No,No,No,No,No,No,Not very concerned,Not too concerned,Yes
70000339,839,1.4338,NY,A,Center City (Metro),North East,Mid Atlantic,Owned,Married,Full-time,Five,Two,Two,One,None,Yes,55, ,50-64,45-64,Two year associate degree from a college or university,"$75,000 but less than $100,000",White Non-Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 5-1 asked,Somewhat conservative,Yes,Male,Protestant,Cell Phone sample, ,"No, no home telephone", ,201001,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Never, , , , , ,FA,No, , , , ,No,Not very concerned, ,Yes
